dish_serial,dish_name,unit_price,calories,carbohydrates,protein,fat,fiber,weight
26_52450328280436736,千叶豆腐肉丝/茭白肉,4.0,216.77647058823527,16.935661764705884,12.193676470588235,10.16139705882353,2.032279411764706,67.74264705882354
26_52450971313377280,黄瓜炒蛋/丝瓜,2.32,82.9375,6.911458333333333,5.529166666666666,4.1468750000000005,1.3822916666666665,69.11458333333333
26_52451857385263104,白菜/土豆丝,1.42,78.86785714285715,11.830178571428572,2.3004464285714286,3.2861607142857143,1.9716964285714287,65.72321428571429
26_52452487331975168,莴苣,2.6,8.311851851851852,1.662222222222222,0.5937037037037037,0.059814814814814814,0.35641975308641977,59.370370370370374
26_52466627144454144,土豆丝/青菜,1.5942971887550201,75.14698795180722,10.520722891566264,2.191566265060241,3.2562248995983936,1.8786746987951808,62.622489959839356
26_53531189297942528,红烧白萝卜/红烧茄子,2.2,96.95555555555556,9.938333333333333,2.8274074074074074,5.493888888888889,2.5857407407407407,80.79629629629629
26_53531764332826624,香菇肉丝/鸡排,4.916260162601626,99.53048780487805,6.635365853658536,7.962439024390243,4.644756097560975,1.3270731707317072,66.35365853658537
26_53533575408128000,盐水虾,6.9852991452991455,51.758384615384614,0.0,12.54748717948718,0.15672649572649572,0.0,52.28119658119658
26_53534016422416384,扎肉,7.64,180.82894736842104,3.616578947368421,10.849736842105262,13.019684210526314,0.7233157894736842,72.33157894736843
26_53535331613544448,莴笋烧肉/千张节烧肉,5.0,198.4271186440678,7.441016949152542,11.161525423728813,13.64186440677966,1.8602542372881354,62.00847457627118
26_53536912681603072,花菜,2.95,13.50438596491228,2.2687719298245614,1.3503508771929824,0.1080701754385965,1.3503508771929824,54.01754385964912
26_53537949731655680,大白菜/豆芽,1.65,24.63936877076412,4.6544850498338874,1.7523920265780732,0.10976744186046511,1.1498006644518273,54.754152823920265
26_53539013633642496,青椒炒鸡蛋,2.47,67.092,1.6772999999999998,4.472799999999999,4.472799999999999,0.5590999999999999,55.91
26_53541756465188864,青椒炒面筋/咸菜绿豆,2.25,188.8,20.65,7.08,8.85,3.54,59.0
26_53555184835629056,红烧茄子/油麦菜,2.2,138.16551724137932,15.351724137931035,3.070344827586207,7.675862068965517,2.302758620689655,76.75862068965517
26_53893152209244160,红烧肉,5.402976190476191,145.48363095238096,2.909672619047619,5.819345238095238,11.638690476190476,0.0,58.19345238095238
26_53896969558560768,家常豆腐,2.6262560153994228,68.34956689124158,2.5334744947064487,7.188527430221367,3.5939846005774783,0.35343599615014437,58.92204042348412
26_53900193216729088,西葫芦肉丝/茭白肉丝,4.18,97.65405405405406,6.51027027027027,8.137837837837838,4.34018018018018,1.6275675675675676,54.252252252252255
26_53901957773004800,清烧南瓜/葱油芋头,2.31,84.30830039525692,14.262292490118577,1.7562055335968378,2.6696442687747033,2.2483399209486166,70.25691699604744
26_53904924488110080,大白菜/黄瓜炒蛋,2.2316666666666665,100.32142857142857,6.688095238095238,6.688095238095238,5.35047619047619,1.3376190476190475,66.88095238095238
26_53906769008791552,土豆丝/小青菜,1.62,63.72141176470588,8.921223529411765,1.8584470588235296,2.7610352941176473,1.2742823529411766,53.101176470588236
26_53915177317437440,红烧大排,5.0,185.04545454545453,3.700909090909091,14.803636363636365,11.102727272727272,0.0,74.01818181818182
26_54251333280206848,红烧排骨.,5.2982625482625485,158.7596525096525,3.1751930501930503,12.700772200772201,9.525579150579151,0.0,63.503861003861005
26_54253528629252096,鸡米花/椒盐虾,6.5,121.01694915254237,4.322033898305085,10.805084745762711,6.483050847457627,0.864406779661017,43.220338983050844
26_54255659977412608,付皮包,3.5999999999999996,188.40870307167236,26.37721843003413,7.536348122866895,6.029078498293515,1.5072696245733788,75.36348122866895
26_54258689338642432,椒盐虾，,8.0,54.202816901408454,1.3550704225352113,8.130422535211267,2.258450704225352,0.0,45.16901408450704
26_54259811822473216,红烧茄子/椒盐土豆,2.7,200.7661971830986,21.958802816901407,3.764366197183098,11.293098591549295,3.1369718309859156,62.73943661971831
26_54260617820901376,小青菜,1.609870848708487,9.439483394833948,1.699188191881919,0.9439114391143912,0.1259778597785978,0.6922324723247233,62.92988929889299
26_54261573253992448,付皮包.,4.849999999999999,148.6320754716981,20.808490566037733,5.945283018867925,4.756226415094339,1.1890566037735848,59.45283018867924
26_54262206883303424,莴苣/藕片,2.509375,25.429963235294117,5.255735294117647,0.8479779411764706,0.11308823529411766,1.1868382352941176,56.5110294117647
26_54263125716897792,油豆腐/长江豆肉丝,3.0,236.8,11.1,13.32,16.28,2.9600000000000004,74.0
26_54263983317848064,虎皮尖椒/素烧鹅,2.81,118.07999999999998,6.5600000000000005,5.248,7.872000000000001,1.9680000000000002,65.6
26_54264610626342912,雪菜毛豆/萝卜干炒蛋,2.75,121.2890625,9.703125,7.27734375,5.821875,1.940625,48.515625
